id,theme
"Ô rare fleur, ô fleur de luxe et de décor,|Sur ta tige toujours dressée et triomphante,|Le Velasquez eût mis à la main d’une infante|Ton calice lamé d’argent, de pourpre et d’or.|Mais, détestant l’amour que ta splendeur enfante,|Maîtresse esclave, ainsi que la veuve d’Hector,|Sous la loupe d’un vieux, inutile trésor,|Tu t’alanguis dans une atmosphère étouffante.|Tu penses à tes sœurs des grands parcs, et tu peux|Regretter le gazon des boulingrins pompeux,|La fraîcheur du jet d’eau, l’ombrage du platane;|Car tu n’as pour amant qu’un bourgeois de Harlem,|Et dans la serre chaude, ainsi qu’en un harem,|S’exhalent sans parfum tes ennuis de sultane.",Nature
"Le quadrige, au galop de ses étalons blancs,|Monte au faîte du ciel, et les chaudes haleines|Ont fait onduler l’or bariolé des plaines.|La Terre sent la flamme immense ardre ses flancs.|La forêt masse en vain ses feuillages plus lents;|La Soleil, à travers les cimes incertaines|Et l’ombre où rit le timbre argentin des fontaines,|Se glisse, darde et luit en jeux étincelants.|C’est l’heure flamboyante où, par la ronce et l’herbe,|Bondissant au milieu des molosses, superbe,|Dans les clameurs de mort, le sang et les abois,|Faisant voler les traits de la corde tendue,|Les cheveux dénoués, haletante, éperdue,|Invincible, Artémis épouvante les bois.",Nature
"O berger, ne suis pas dans cet âpre ravin|Les bonds capricieux de ce bouc indocile;|Aux pentes du Ménale, où l’été nous exile,|La nuit monte trop vite et ton espoir est vain.|Restons ici, veux-tu? J’ai des figues, du vin.|Nous attendrons le jour en ce sauvage asile.|Mais parle bas. Les Dieux sont partout, ô Mnasyle!|Hécate nous regarde avec son œil divin.|Ce trou d’ombre là-bas est l’antre où se retire|Le Démon familier des hauts lieux, le Satyre;|Peut-être il sortira, si nous ne l’effrayons.|Entends-tu le pipeau qui chante sur ses lèvres?|C’est lui! Sa double corne accroche les rayons,|Et, vois, au clair de lune il fait danser mes chèvres!",Nature
"Viens. Le sentier s’enfonce aux gorges du Cyllène.|Voici l’antre et la source, et c’est là qu’il se plaît|À dormir sur un lit d’herbe et de serpolet|À l’ombre du grand pin où chante son haleine.|Attache à ce vieux tronc moussu la brebis pleine.|Sais-tu qu’avant un mois, avec son agnelet,|Elle lui donnera des fromages, du lait?|Les Nymphes fileront un manteau de sa laine.|Sois-nous propice, Pan! ô Chèvre-pied, gardien|Des troupeaux que nourrit le mont Arcadien,|Je t’invoque… Il entend! J’ai vu tressaillir l’arbre.|Partons. Le soleil plonge au couchant radieux.|Le don du pauvre, ami, vaut un autel de marbre,|Si d’un cœur simple et pur l’offrande est faite aux Dieux.",Nature
"L'Etna mûrit toujours la pourpre et l’or du vin|Dont l’Erigone antique enivra Théocrite,|Mais celles dont la grâce en ses vers fut écrite,|Le poète aujourd’hui les chercherait en vain.|Perdant la pureté de son profil divin,|Tour à tour Aréthuse esclave et favorite|A mêlé dans sa veine où le sang grec s’irrite|La fureur sarrasine à l’orgueil angevin.|Le temps passe. Tout meurt. Le marbre même s’use.|Agrigente n’est plus qu’une ombre, et Syracuse|Dort sous le bleu linceul de son ciel indulgent;|Et seul le dur métal que l’amour fit docile|Garde encore en sa fleur, aux médailles d’argent,|L’immortelle beauté des vierges de Sicile.",Nature
"Pas un seul bruit d’insecte ou d’abeille en maraude,|Tout dort sous les grands bois accablés de soleil|Où le feuillage épais tamise un jour pareil|Au velours sombre et doux des mousses d’émeraude.|Criblant le dôme obscur, Midi splendide y rôde|Et, sur mes cils mi-clos alanguis de sommeil,|De mille éclairs furtifs forme un réseau vermeil|Qui s’allonge et se croise à travers l’ombre chaude.|Vers la gaze de feu que trament les rayons|Vole le frêle essaim des riches papillons|Qu’enivrent la lumière et le parfum des sèves;|Alors mes doigts tremblants saisissent chaque fil,|Et dans les mailles d’or de ce filet subtil,|Chasseur harmonieux, j’emprisonne mes rêves.",Nature
"Il a compris la race antique aux yeux pensifs|Qui foule le sol dur de la terre bretonne,|La lande rase, rose et grise et monotone|Où croulent les manoirs sous le lierre et les ifs.|Des hauts talus plantés de hêtres convulsifs,|Il a vu, par les soirs tempétueux d’automne,|Sombrer le soleil rouge en la mer qui moutonne;|Sa lèvre s’est salée à l’embrun des récifs.|Il a peint l’Océan splendide, immense et triste,|Où le nuage laisse un reflet d’améthyste,|L’émeraude écumante et le calme saphir;|Et fixant l’eau, l’air, l’ombre et l’heure insaisissables,|Sur une toile étroite il a fait réfléchir|Le ciel occidental dans le miroir des sables.",Nature
"Pour que le sang joyeux dompte l’esprit morose,|Il faut, tout parfumé du sel des goëmons,|Que le souffle atlantique emplisse tes poumons;|Arvor t’offre ses caps que la mer blanche arrose.|L’ajonc fleurit et la bruyère est déjà rose.|La terre des vieux clans, des nains et des démons,|Ami, te garde encor, sur le granit des monts,|L’homme immobile auprès de l’immuable chose.|Viens. Partout tu verras, par les landes d’Arèz,|Monter vers le ciel morne, infrangible cyprès,|Le menhir sous lequel gît la cendre du Brave;|Et l’Océan, qui roule en un lit d’algues d’or|Is la voluptueuse et la grande Occismor,|Bercera ton cœur triste à son murmure grave.",Nature
"La moisson débordant le plateau diapré|Roule, ondule et déferle au vent frais qui la berce;|Et le profil, au ciel lointain, de quelque herse|Semble un bateau qui tangue et lève un noir beaupré.|Et sous mes pieds, la mer, jusqu’au couchant pourpré,|Céruléenne ou rose ou violette ou perse|Ou blanche de moutons que le reflux disperse,|Verdoie à l’infini comme un immense pré.|Aussi les goëlands qui suivent la marée,|Vers les blés mûrs que gonfle une houle dorée,|Avec des cris joyeux, volaient en tourbillons;|Tandis que, de la terre, une brise emmiellée|Éparpillait au gré de leur ivresse ailée|Sur l’Océan fleuri des vols de papillons.",Nature
"Les ajoncs éclatants, parure du granit,|Dorent l’âpre sommet que le couchant allume;|Au loin, brillante encor par sa barre d’écume,|La mer sans fin commence où la terre finit.|À mes pieds c’est la nuit, le silence. Le nid|Se tait, l’homme est rentré sous le chaume qui fume;|Seul, l’Angélus du soir, ébranlé dans la brume,|À la vaste rumeur de l’Océan s’unit.|Alors, comme du fond d’un abîme, des traînes,|Des landes, des ravins, montent des voix lointaines|De pâtres attardés ramenant le bétail.|L’horizon tout entier s’enveloppe dans l’ombre,|Et le soleil mourant sur un ciel riche et sombre,|Ferme les branches d’or de son riche éventail.",Nature
"Par quels froids Océans, depuis combien d’hivers,|— Qui le saura jamais, Conque frêle et nacrée! —|La houle, les courants et les raz de marée|T’ont-ils roulée au creux de leurs abîmes verts?|Aujourd’hui, sous le ciel, loin des reflux amers,|Tu t’es fait un doux lit de l’arène dorée.|Mais ton espoir est vain. Longue et désespérée,|En toi gémit toujours la grande voix des mers.|Mon âme est devenue une prison sonore:|Et comme en tes replis pleure et soupire encore|La plainte du refrain de l’ancienne clameur;|Ainsi du plus profond de ce cœur trop plein d’Elle,|Sourde, lente, insensible et pourtant éternelle,|Gronde en moi l’orageuse et lointaine rumeur.",Nature
"Vénérable Berceau du monde, où l’Aigle d’or,|Le Soleil, du milieu des Roses éternelles,|Dans l’espace ébloui qui sommeillait encor|Ouvrit sur l’Univers la splendeur de ses ailes!|Fleuves sacrés, forêts, mers aux flots radieux,|Âme ardente des fleurs, neiges des vierges cimes,|Ô très saint Orient, qui conçus tous les Dieux,|Puissant évocateur des visions sublimes!|Vainement, à l’étroit dans ton immensité,|Flagellés du désir de l’Occident mythique,|En des siècles lointains nos pères t’ont quitté;|Le vivant souvenir de la Patrie antique|Fait toujours, dans notre ombre et nos rêves sans fin,|Resplendir ta lumière à l’horizon divin.",Nature
"Le vert colibri, le roi de collines,|Voyant la rosée et le soleil clair|Luire dans son nid tissé d’herbes fines,|Comme un frais rayon s’échappe dans l’air.|Il se hâte et vole aux sources voisines,|Où les bambous font le bruit de la mer;|Où l’açoka rouge, aux odeurs divines,|S’ouvre, et porte au cœur un humide éclair.|Vers la fleur dorée il descend, se pose,|Et boit tant d’amour dans la coupe rose,|Qu’il meurt, ne sachant s’il l’a pu tarir.|Sur ta lèvre pure, ô ma bien-aimée,|Telle aussi mon âme eût voulu mourir|Du premier baiser qui l’a parfumée!",Nature
"Rien, cette écume, vierge vers|A ne désigner que la coupe;|Telle loin se noie une troupe|De sirènes mainte à l’envers.|Nous naviguons, ô mes divers|Amis, moi déjà sur la poupe|Vous l’avant fastueux qui coupe|Le flot de foudres et d’hivers;|Une ivresse belle m’engage|Sans craindre même son tangage|De porter debout ce salut|Solitude, récif, étoile|A n’importe ce qui valut|Le blanc souci de notre toile.",Nature
"Le printemps maladif a chassé tristement|L’hiver, saison de l’art serein, l’hiver lucide,|Et dans mon être à qui le sang morne préside|L’impuissance s’étire en un long baîllement.|Des crépuscules blancs tiédissent sous mon crâne|Qu’un cercle de fer serre ainsi qu’un vieux tombeau,|Et, triste, j’erre après un rêve vague et beau,|Par les champs où la sève immense se pavane.|Puis je tombe énervé de parfums d’arbres, las,|Et creusant de ma face une fosse à mon rêve,|Mordant la terre chaude où poussent les lilas,|J’attends, en m’abîmant que mon ennui s’élève…|Cependant l’Azur rit sur la haie et l’éveil|De tant d’oiseaux en fleur gazouillant au soleil.",Nature
"Ayant poussé la porte étroite qui chancelle,|Je me suis promené dans le petit jardin|Qu’éclairait doucement le soleil du matin,|Pailletant chaque fleur d’une humide étincelle.|Rien n’a changé. J’ai tout revu: l’humble tonnelle|De vigne folle avec les chaises de rotin…|Le jet d’eau fait toujours son murmure argentin|Et le vieux tremble sa plainte sempiternelle.|Les roses comme avant palpitent; comme avant,|Les grands lys orgueilleux se balancent au vent.|Chaque alouette qui va et vient m’est connue.|Même j’ai retrouvé debout la Velléda,|Dont le plâtre s’écaille au bout de l’avenue.|— Grêle, parmi l’odeur fade du réséda.",Nature
"Despotique, pesant, incolore, l’Été,|Comme un roi fainéant présidant un supplice,|S’étire par l’ardeur blanche du ciel complice|Et baille. L’homme dort loin du travail quitté.|L’alouette au matin, lasse, n’a pas chanté.|Pas un nuage, pas un souffle, rien qui plisse|Ou ride cet azur implacablement lisse|Où le silence bout dans l’immobilité.|L’âpre engourdissement a gagné les cigales|Et sur leur lit étroit de pierres inégales|Les ruisseaux à moitié taris ne sautent plus.|Une rotation incessante de moires|Lumineuses étend ses flux et ses reflux…|Des guêpes, çà et là volent, jaunes et noires.",Nature
"A noir, E blanc, I rouge, U vert, O bleu, voyelles,|Je dirai quelque jour vos naissances latentes.|A, noir corset velu des mouches éclatantes|Qui bombillent autour des puanteurs cruelles,|Golfe d’ombre; E, candeur des vapeurs et des tentes,|Lance des glaciers fiers, rois blancs, frissons d’ombelles|I, pourpres, sang craché, rire des lèvres belles|Dans la colère ou les ivresses pénitentes;|U, cycles, vibrements divins des mers virides,|Paix des pâtis semés d’animaux, paix des rides|Que l’alchimie imprime aux grands fronts studieux;|O, suprême Clairon plein des strideurs étranges,|Silences traversés des Mondes et des Anges:|— O l’Oméga, rayon violet de Ses Yeux!",Nature
"C’est un trou de verdure où chante une rivière|Accrochant follement aux herbes des haillons|D’argent; où le soleil, de la montagne fière,|Luit: c’est un petit val qui mousse de rayons.|Un soldat jeune, bouche ouverte, tête nue,|Et la nuque baignant dans le frais cresson bleu,|Dort; il est étendu dans l’herbe, sous la nue,|Pâle dans son lit vert où la lumière pleut.|Les pieds dans les glaïeuls, il dort. Souriant comme|Sourirait un enfant malade, il fait un somme:|Nature, berce-le chaudement: il a froid.|Les parfums ne font pas frissonner sa narine;|Il dort dans le soleil, la main sur sa poitrine|Tranquille. Il a deux trous rouges au côté droit.",Nature
"Les passions, la guerre ; une âme en frénésie,|Qu'un éclatant forfait renverse du devoir ;|Du sang; des rois bannis, misérables à voir;|Ce n'est pas là-dedans qu'est toute poésie.|De soins plus doux la Muse est quelquefois saisie :|Elle aime aussi la paix, les champs, l'air frais du soir,|Un penser calme et fort, mêlé de nonchaloir ;|Le lait pur des pasteurs lui devient ambroisie.|Assise au bord d'une eau qui réfléchit les cieux.|Elle aime la tristesse et ses élans pieux ;|Elle aime les parfums d'une âme qui s'exhale,|La marguerite éclose, et le sentier fuyant,|Et quand Novembre étend sa brume matinale.|Une fumée au loin qui monte en tournoyant.",Nature
"Quand le Poète en pleurs, à la main une lyre,|Poursuivant les beautés sont son cœur est épris,|A travers les rochers, les monts, les prés fleuris,|Les nuages, les vents, mystérieux empire,|S'élance, et plane seule, et qu'il chaule et soupire,|La foule en bas souvent, qui veut rire à tout prit.|S'attroupe, et l'accueillant au retour par des cris.|Le montre au doigt ; et tous, pauvre insensé, d'en rire!|Mais tous ces cris, Poète, et ces rires d'enfants,|Et ces mépris si doux aux rivaux triomphants,|Que t'importe, si rien n'obscurcit ta pensée,|Pure, aussi pure en toi qu'un rayon du matin,|Que la goutte de pleurs qu'une vierge m versée.|Ou h pluie en avril sur la ronce et le thym !",Nature
"Ayant monté longtemps d'un pas lourd et pesant|Les rampes, au sommet désiré du voyage.|Près du chemin gravi, bordé de fin herbage,|Oh ! qui n'aime à tomber d'un cœur reconnaissant ?|Qui ne s'y coucherait délassé, se berçant|Aux propos entre amis, ou seul, au cri sauvage|Du faucon, près de là perdu dans le nuage,|— Nuage du matin, et qui bientôt descend ?|Mais, le corps étendu, n'oublions pas que l'âme,|De même que l'oiseau monte sans agiter|Son aile, ou qu'au torrent, sans fatiguer sa rame,|Le poisson sait tout droit en flèche remonter,|— L'âme (la foi l'aidant et les grâces propices)|Peut monter son air pur, ses torrents, ses délices !",Nature
"Elle est bâtie en terre, et la sauvage fleur|Orne un faite croulant ; toiture mal fermée.|Il en sort, le matin, une lente fumée,|(Voyez) belle au soleil, blanche et torse en vapeur !|Le clair ruisseau des monts coule auprès ; n'ayez peur|D'approcher comme lui ; quand l'âme est bien formée.|On est humble, on se sait, pauvre race, semée|Aux rocs, aux durs sentiers, partout où vit un cœur !|Sous ce toit affaissé de terre et de verdure,|Par ce chemin rampant jusqu'à la porte obscure.|Venez ; plus naturel, le pauvre a ses trésors ;|Un cœur doux, patient, bénissant sur sa route;|Qui, s'il supportait moins, bénirait moins sans doute...|Ne restez plus ainsi, ne restez pas dehors ;",Nature
"En mars quand vient la bise, et qu’après le rayon.|Après des jours d’haleine attiédie et gagnante,|Sur la terre encor nue et partout germinante,|Comme en derniers adieux, s’abat le tourbillon;|Quand du lac aux coteaux, des coteaux au vallon|J’erre, le front au vent, sous sa rage sonnante,|Qu’aux pics la neige luit plus dure, rayonnante,|Oh! qui n’est ressaisi du démon d’Aquilon?|Que devient le bon ange? Où Béatrix est-elle?|Et Toi, Toi que j’aimais, apathique et cruelle!|Tout vous balaie en moi, tout vous chasse dans l’air.|Mon cœur joyeux se rouvre à ses âpres furies:|Aux crins des flots dressés, accourez, Yalkiries!|La nature est sauvage, et le lac est de fer.",Nature
"Mais la bise a passé. Revient la douce haleine.|Revient l'éclat céleste au bleuâtre horizon.|La violette rit dans son rare gazon;|La neige brille aux monts sans insulter la plaine.|Que d’aspects assemblés! sur la hauteur prochaine|Ce massif de bois nu, dans sa sobre saison;|En bas le lac limpide, où nagent sans frisson|Les blancs sommets tout peints d’un bleu de porcelaine.|Pauvre orage de l'âme, où donc est ta rigueur?|Qu’as-tu fait de tes flots, orage de mon cœur?|Je sens à peine en moi les rumeurs expirantes.|J’aime ce que j’aimais; un souvenir pieux|Sur ces coteaux nouveaux me redit d’autres lieux,|Et je songe au passé le long des eaux courantes.",Nature
"Errante, elle demande aux enfants d’alentour|Une fleur qu’elle a vue un jour en Allemagne,|Frêle, petite et sombre, une fleur de montagne.|Au parfum pénétrant comme un aveu d’amour.|Elle a fait ce voyage, et depuis son retour|L’incurable langueur du souvenir la gagne:|Sans doute un charme étrange et mortel accompagne|Cette fleur qu’elle a vue en Allemagne un jour.|Elle dit qu’en baisant la corolle on devine|Un autre monde, un ciel, à son odeur divine,|Qu’on y sent l’âme heureuse et chère de quelqu’un.|Plusieurs s’en vont chercher la fleur qu’elle demande,|Mais cette plante est rare et l’Allemagne est grande;|Cependant elle meurt du regret d’un parfum.",Nature
"Il est plus d’un silence, il est plus d’une nuit,|Car chaque solitude a son propre mystère:|Les bois ont donc aussi leur façon de se taire|Et d’être obscurs aux yeux que le rêve y conduit.|On sent dans leur silence errer l’âme du bruit,|Et dans leur nuit filtrer des sables de lumière.|Leur mystère est vivant: chaque homme à sa manière|Selon ses souvenirs l’éprouve et le traduit.|La nuit des bois fait naître une aube de pensées;|Et, favorable au vol des strophes cadencées,|Leur silence est ailé comme un oiseau qui dort.|Et le cœur dans les bois se donne sans effort:|Leur nuit rend plus profonds les regards qu’on y lance,|Et les aveux d’amour se font de leur silence.",Nature
"D’où vient-il, ce lointain frisson d’épithalame?|Quels cieux ont déroulé leurs nappes de saphir?|Quel espoir inconnu m’anime? Quel zéphyr|À jeté dans ma vie errante un nom de femme?|Quel oiseau près de moi chante sa folle gamme?|Quel éblouissement s’enfuit, pour me ravir,|Comme le corail rose ou la perle d’Ophir|Que poursuit le plongeur bercé par une lame?|En vain de ma pensée effarouchant l’essor,|Je veux loin de vos yeux pleins d’étincelles d’or|L’entraîner, sur vos pas la rêveuse s’envole,|Et, pour que mon tourment renaisse, ardent phénix,|J’emporte dans mon cœur votre chère parole,|Comme un parfum subtil dans un vase d’onyx.",Nature
"Le zéphyr à la douce haleine|Entr’ouvre la rose des bois,|Et sur les monts et dans la plaine|Il féconde tout à la fois.|Le lys et la rouge verveine|S’échappent fleuris de ses doigts,|Tout s’enivre à sa coupe pleine|Et chacun tressaille à sa voix.|Mais il est une frêle plante|Qui se retire et fuit, tremblante,|Le baiser qui va la meurtrir.|Or, je sais des âmes plaintives|Qui sont comme les sensitives|Et que le bonheur fait mourir.",Nature
"La Nature est un temple où de vivants piliers|Laissent parfois sortir de confuses paroles ;|L'homme y passe à travers des forêts de symboles|Qui l'observent avec des regards familiers.|Comme de longs échos qui de loin se confondent|Dans une ténébreuse et profonde unité,|Vaste comme la nuit et comme la clarté,|Les parfums, les couleurs et les sons se répondent.|Il est des parfums frais comme des chairs d'enfants,|Doux comme les hautbois, verts comme les prairies,|- Et d'autres, corrompus, riches et triomphants,|Ayant l'expansion des choses infinies,|Comme l'ambre, le musc, le benjoin et l'encens,|Qui chantent les transports de l'esprit et des sens.",Spirituel
"J'ai longtemps habité sous de vastes portiques|Que les soleils marins teignaient de mille feux,|Et que leurs grands piliers, droits et majestueux,|Rendaient pareils, le soir, aux grottes basaltiques.|Les houles, en roulant les images des cieux,|Mêlaient d'une façon solennelle et mystique|Les tout-puissants accords de leur riche musique|Aux couleurs du couchant reflété par mes yeux.|C'est là que j'ai vécu dans les voluptés calmes,|Au milieu de l'azur, des vagues, des splendeurs|Et des esclaves nus, tout imprégnés d'odeurs,|Qui me rafraîchissaient le front avec des palmes,|Et dont l'unique soin était d'approfondir|Le secret douloureux qui me faisait languir.",Spirituel
"Ils marchent devant moi, ces Yeux pleins de lumières,|Qu'un Ange très savant a sans doute aimantés|Ils marchent, ces divins frères qui sont mes frères,|Secouant dans mes yeux leurs feux diamantés.|Me sauvant de tout piège et de tout péché grave,|Ils conduisent mes pas dans la route du Beau|Ils sont mes serviteurs et je suis leur esclave|Tout mon être obéit à ce vivant flambeau.|Charmants Yeux, vous brillez de la clarté mystique|Qu'ont les cierges brûlant en plein jour ; le soleil|Rougit, mais n'éteint pas leur flamme fantastique ;|Ils célèbrent la Mort, vous chantez le Réveil|Vous marchez en chantant le réveil de mon âme,|Astres dont nul soleil ne peut flétrir la flamme !",Spirituel
"Quand chez les débauchés l'aube blanche et vermeille|Entre en société de l'Idéal rongeur,|Par l'opération d'un mystère vengeur|Dans la brute assoupie un ange se réveille.|Des Cieux Spirituels l'inaccessible azur,|Pour l'homme terrassé qui rêve encore et souffre,|S'ouvre et s'enfonce avec l'attirance du gouffre.|Ainsi, chère Déesse, Etre lucide et pur,|Sur les débris fumeux des stupides orgies|Ton souvenir plus clair, plus rose, plus charmant,|A mes yeux agrandis voltige incessamment.|Le soleil a noirci la flamme des bougies;|Ainsi, toujours vainqueur, ton fantôme est pareil,|Ame resplendissante, à l'immortel soleil !",Spirituel
"Je te donne ces vers afin que si mon nom|Aborde heureusement aux époques lointaines,|Et fait rêver un soir les cervelles humaines,|Vaisseau favorisé par un grand aquilon,|Ta mémoire, pareille aux fables incertaines,|Fatigue le lecteur ainsi qu’un tympanon,|Et par un fraternel et mystique chaînon|Reste comme pendue à mes rimes hautaines;|Être maudit à qui, de l’abîme profond|Jusqu’au plus haut du ciel, rien, hors moi, ne réponds!|Ô toi qui, comme une ombre à la trace éphémère,|Foules d’un pied léger et d’un regard serein|Les stupides mortels qui t’ont jugée amère,|Statue aux yeux de jais, grand ange au front d’airain!",Spirituel
"Aujourd'hui l'espace est splendide !|Sans mors, sans éperons, sans bride,|Partons à cheval sur le vin|Pour un ciel féerique et divin !|Comme deux anges que torture|Une implacable calenture,|Dans le bleu cristal du matin|Suivons le mirage lointain!|Mollement balancés sur l'aile|Du tourbillon intelligent,|Dans un délire parallèle,|Ma sœur, côte à côte nageant,|Nous fuirons sans repos ni trêves|Vers le paradis de mes rêves !",Spirituel
"Contemple-les, mon âme ; ils sont vraiment affreux !|Pareils aux mannequins ; vaguement ridicules ;|Terribles, singuliers comme les somnambules ;|Dardant on ne sait où leurs globes ténébreux.|Leurs yeux, d'où la divine étincelle est partie,|Comme s'ils regardaient au loin, restent levés|Au ciel ; on ne les voit jamais vers les pavés|Pencher rêveusement leur tête appesantie.|Ils traversent ainsi le noir illimité,|Ce frère du silence éternel. O cité !|Pendant qu'autour de nous tu chantes, ris et beugles,|Eprise du plaisir jusqu'à l'atrocité,|Vois ! je me traîne aussi ! mais, plus qu'eux hébété,|Je dis : Que cherchent-ils au Ciel, tous ces aveugles ?",Spirituel
"Ah! ne ralentis pas tes flammes;|Réchauffe mon cœur engourdi,|Volupté, torture des âmes!|Diva! supplicem exaudi !|Déesse dans l'air répandue,|Flamme dans notre souterrain !|Exauce une âme morfondue,|Qui te consacre un chant d'airain.|Volupté, sois toujours ma reine !|Prends le masque d'une sirène|Faîte de chair et de velours.|Ou verse-moi tes sommeils lourds|Dans le vin informe et mystique,|Volupté, fantôme élastique!",Spirituel
"En quelque lieu qu'il aille, ou sur mer ou sur terre,|Sous un climat de flamme ou sous un soleil blanc,|Serviteur de Jésus, courtisan de Cythère,|Mendiant ténébreux ou Crésus rutilant,|Citadin, campagnard, vagabond, sédentaire,|Que son petit cerveau soit actif ou soit lent,|Partout l'homme subit la terreur du mystère,|Et ne regarde en haut qu'avec un œil tremblant.|En haut, le Ciel ! ce mur de caveau qui l'étouffe,|Plafond illuminé pour un opéra bouffe|Où chaque histrion foule un sol ensanglanté,|Terreur du libertin, espoir du fol ermite;|Le Ciel ! couvercle noir de la grande marmite|Où bout l'imperceptible et vaste Humanité.",Spirituel
"Un Ange furieux fond du ciel comme un aigle,|Du mécréant saisit à plein poing les cheveux,|Et dit, le secouant: « Ta connaîtras la règle !|(Car je suis ton bon Ange, entends-tu ?) Je le veux !|Sache qu'il faut aimer, sans faire la grimace,|Le pauvre, le méchant, le tortu, l'hébété,|Pour que tu puisses faire à Jésus, quand il passe,|Un tapis triomphal avec ta charité.|Tel est l'Amour! Avant que ton cœur ne se blase,|A la gloire de Dieu rallume ton extase ;|C'est la Volupté vraie aux durables appas ! »|Et l'Ange, châtiant autant, ma foi! qu'il aime,|De ses poings de géant torture l'anathème ;|Mais le damné répond toujours ; « Je ne veux pas ! »",Spirituel
"Dans ces cycles, si grands que l’âme s’en effraie,|L’impulsion première en mouvements voulus|S’exerce. Mais plus loin la Loi ne règne plus:|La nébuleuse est, comme au hasard, déchirée.|Le monde contingent où notre âme se fraie|Péniblement la route au pays des élus,|Comme au-delà du ciel ces tourbillons velus|S’agite discordant dans la valse sacrée.|Et puis en pénétrant dans le cycle suivant,|Monde que n’atteint pas la loupe du savant,|Toute-puissante on voit régner la Loi première.|Et sous le front qu’en vain bat la grêle et le vent,|Les mondes de l’idée échangeant leur lumière|Tournent équilibrés dans un rythme vivant.",Spirituel
"J’ai pénétré bien des mystères|Dont les humains sont ébahis:|Grimoires de tous les pays,|Êtres et lois élémentaires.|Les mots morts, les nombres austères|Laissaient mes espoirs engourdis;|L’amour m’ouvrit ses paradis|Et l’étreinte de ses panthères.|Le pouvoir magique à mes mains|Se dérobe encore. Aux jasmins|Les chardons ont mêlé leurs haines.|Je n’en pleure pas; car le Beau|Que je rêve, avant le tombeau,|M’aura fait des heures sereines.",Spirituel
"Je sais une chapelle horrible et diffamée,|Dans laquelle autrefois un prêtre s’est pendu.|Depuis ce sacrilège effroyable on a dû|La tenir pour toujours aux fidèles fermée.|Plus de croix sur l’autel, plus de cierge assidu,|Plus d’encensoir perdant son âme parfumée.|Sous les arceaux déserts une funèbre armée|De feuilles mortes court en essaim éperdu.|Ma conscience est cette église de scandales;|Mes remords affolés bondissent sur les dalles;|Le doute, qui faisait mon orgueil, me punit.|Obstiné sans grandeur, je reste morne et sombre,|Et ne puis même pas mettre mon âme à l’ombre|Du grand geste de Christ qui plane et qui bénit.",Spirituel
"Lorsque tout douloureux regret fut mort en elle|Et qu’elle eut bien perdu tout espoir décevant,|Résignée, elle alla chercher dans un couvent|Le calme qui prépare à la vie éternelle.|Le chapelet battant la jupe de flanelle,|Et pâle, elle venait se promener souvent|Dans le jardin sans fleurs, bien abrité du vent,|Avec ses plants de choux et sa vigne en tonnelle.|Pourtant elle cueillit un jour, dans ce jardin,|Une fleur exhalant un souvenir mondain,|Qui poussait là malgré la sainte obédience;|Elle la respira longtemps, puis, vers le soir,|Saintement, ayant mis en paix sa conscience,|Mourut, comme s’éteint l’âme d’un encensoir.",Spirituel
"Le dieu Kneph en tremblant ébranlait l’univers:|Isis, la mère, alors se leva sur sa couche,|Fit un geste de haine à son époux farouche,|Et l’ardeur d’autrefois brilla dans ses yeux verts.|«Le voyez-vous, dit-elle, il meurt, ce vieux pervers,|Tous les frimas du monde ont passé par sa bouche,|Attachez son pied tors, éteignez son œil louche,|C’est le dieu des volcans et le roi des hivers!|L’aigle a déjà passé, l’esprit nouveau m’appelle,|J’ai revêtu pour lui la robe de Cybèle…|C’est l’enfant bien-aimé d’Hermès et d’Osiris!»|La Déesse avait fui sur sa conque dorée,|La mer nous renvoyait son image adorée,|Et les cieux rayonnaient sous l’écharpe d’Iris.",Spirituel
"Quand le Seigneur, levant au ciel ses maigres bras,|Sous les arbres sacrés, comme font les poëtes,|Se fut longtemps perdu dans ses douleurs muettes,|Et se jugea trahi par des amis ingrats;|Il se tourna vers ceux qui l’attendaient en bas|Rêvant d’être des rois, des sages, des prophètes…|Mais engourdis, perdus dans le sommeil des bêtes,|Et se prit à crier: «Non, Dieu n’existe pas!»|Ils dormaient. «Mes amis, savez-vous la nouvelle?|J’ai touché de mon front à la voûte éternelle;|Je suis sanglant, brisé, souffrant pour bien des jours!|Frères, je vous trompais: Abîme! abîme! abîme!|Le dieu manque à l’autel où je suis la victime…|Dieu n’est pas! Dieu n’est plus!» Mais ils dormaient toujours!",Spirituel
"Il reprit: «Tout est mort! J’ai parcouru les mondes;|Et j’ai perdu mon vol dans leurs chemins lactés,|Aussi loin que la vie, en ses veines fécondes,|Répand des sables d’or et des flots argentés:|Partout le sol désert côtoyé par des ondes,|Des tourbillons confus d’océans agités…|Un souffle vague émeut les sphères vagabondes,|Mais nul esprit n’existe en ces immensités.|En cherchant l’œil de Dieu, je n’ai vu qu’un orbite|Vaste, noir et sans fond; d’où la nuit qui l’habite|Rayonne sur le monde et s’épaissit toujours;|Un arc-en-ciel étrange entoure ce puits sombre,|Seuil de l’ancien chaos dont le néant est l’ombre,|Spirale, engloutissant les Mondes et les Jours!»",Spirituel
